system:index,Bins,Date,Index_Type,Week_Label,.geo
158,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-01-11,NDSI,Week 159: Jan 11 – Jan 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-01-18,NDSI,Week 160: Jan 18 – Jan 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-01-25,NDSI,Week 161: Jan 25 – Jan 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-02-01,NDSI,Week 162: Feb 01 – Feb 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-02-08,NDSI,Week 163: Feb 08 – Feb 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-02-15,NDSI,Week 164: Feb 15 – Feb 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-02-22,NDSI,Week 165: Feb 22 – Feb 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-03-01,NDSI,Week 166: Mar 01 – Mar 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[{Mean_NDSI=0.8825346231460571, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-03-08,NDSI,Week 167: Mar 08 – Mar 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-03-15,NDSI,Week 168: Mar 15 – Mar 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-03-22,NDSI,Week 169: Mar 22 – Mar 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-03-29,NDSI,Week 170: Mar 29 – Apr 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[{Mean_NDSI=0.7353525161743164, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7536166264460638, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8114281507099376, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7737673123677572, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8001999760928907, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8004350591143337, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8007054845492045, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-04-05,NDSI,Week 171: Apr 05 – Apr 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[{Mean_NDSI=0.7407747300220109, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8722515052556992, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8873095062245001, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8893670016087142, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8786879980977778, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8800909867028842, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8807464838469797, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8684987775674696, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8550598966447931, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8514963087439537, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8342584147453308, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8249036989921381, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8205914497375488, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8205914497375488, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1384.0-1434.0}]",2023-04-12,NDSI,Week 172: Apr 12 – Apr 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[{Mean_NDSI=0.8318722893113959, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8863987958431244, Elevation Range=684.0-734.0}, {Mean_NDSI=0.9008252772039081, Elevation Range=734.0-784.0}, {Mean_NDSI=0.9043512992344457, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8985305226532966, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8998982911353586, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8759345866722855, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8600100009223508, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8626146550612016, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8664325090866645, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8572023760751681, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8400751770362405, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8620829861152348, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8598080601011003, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8673725445019571, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8675997808575631, Elevation Range=1384.0-1434.0}]",2023-04-19,NDSI,Week 173: Apr 19 – Apr 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[{Mean_NDSI=0.8042511668515532, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8792791811227798, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8961718447622951, Elevation Range=734.0-784.0}, {Mean_NDSI=0.9023525072543241, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8984665805809883, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8994705395587511, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8751584827697196, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8603799512304429, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8635381756045601, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8660840206209895, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.854558091447936, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8368196315287607, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8597872553787795, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8567234306919331, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8670218699856809, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8683248072862625, Elevation Range=1384.0-1434.0}]",2023-04-26,NDSI,Week 174: Apr 26 – May 02,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[{Mean_NDSI=0.7522044374722324, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8722685824281403, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8753000544029216, Elevation Range=734.0-784.0}, {Mean_NDSI=0.872338844881634, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8799832809169537, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9103174488652837, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8907021890531798, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8715187713882492, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8583243004682514, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8760496826505498, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.912442649478343, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8892510930697123, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8134822953831066, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8633939266204834, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8757931968060936, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8829100728034973, Elevation Range=1384.0-1434.0}]",2023-05-03,NDSI,Week 175: May 03 – May 09,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-05-10,NDSI,Week 176: May 10 – May 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=934.0-984.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-05-17,NDSI,Week 177: May 17 – May 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8026657700538635, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8026657700538635, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8715801305241055, Elevation Range=784.0-834.0}, {Mean_NDSI=0.9191484530615716, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9226140933878282, Elevation Range=884.0-934.0}, {Mean_NDSI=0.916040480336218, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9228802727652596, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9306215965598198, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9309317179738659, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-05-24,NDSI,Week 178: May 24 – May 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8343513352861665, Elevation Range=684.0-734.0}, {Mean_NDSI=0.837160086718948, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8391677005940723, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8773326413430083, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8888205635547638, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9199924835653016, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9299127380515254, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9329954749869502, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9310877947580247, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-05-31,NDSI,Week 179: May 31 – Jun 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.811397131284078, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8266287968968445, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8289413374153379, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8706789675101735, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9152573645114899, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9257401084814447, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9257596860098284, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9230609738178333, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9192824015001051, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2023-06-07,NDSI,Week 180: Jun 07 – Jun 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7390269224460309, Elevation Range=684.0-734.0}, {Mean_NDSI=0.792839930379146, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7951543486264886, Elevation Range=784.0-834.0}, {Mean_NDSI=0.824449498246607, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9092146058357199, Elevation Range=884.0-934.0}, {Mean_NDSI=0.938433998160892, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8131386637687683, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8131386637687683, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.860418074660831, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8663280010223389, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.856234596259352, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.815566708846968, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.7668358683586121, Elevation Range=1384.0-1434.0}]",2023-06-14,NDSI,Week 181: Jun 14 – Jun 20,"{""type"":""MultiPoint"",""coordinates"":[]}"
