system:index,Bins,Date,Index_Type,Week_Label,.geo
156,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-12-28,NDSI,Week 157: Dec 28 – Jan 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-01-04,NDSI,Week 158: Jan 04 – Jan 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-01-11,NDSI,Week 159: Jan 11 – Jan 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-01-18,NDSI,Week 160: Jan 18 – Jan 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-01-25,NDSI,Week 161: Jan 25 – Jan 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-02-01,NDSI,Week 162: Feb 01 – Feb 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-02-08,NDSI,Week 163: Feb 08 – Feb 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-02-15,NDSI,Week 164: Feb 15 – Feb 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[{Mean_NDSI=0.8521450757980347, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-02-22,NDSI,Week 165: Feb 22 – Feb 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[{Mean_NDSI=0.8505850434303284, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=0.42200329899787903, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-03-01,NDSI,Week 166: Mar 01 – Mar 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[{Mean_NDSI=0.8514100313186646, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-03-08,NDSI,Week 167: Mar 08 – Mar 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-03-15,NDSI,Week 168: Mar 15 – Mar 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-03-22,NDSI,Week 169: Mar 22 – Mar 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-03-29,NDSI,Week 170: Mar 29 – Apr 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[{Mean_NDSI=0.7353525161743164, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7551893991067868, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7995463013648987, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8006640851497651, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-04-05,NDSI,Week 171: Apr 05 – Apr 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[{Mean_NDSI=0.7554872890016926, Elevation Range=645.0-695.0}, {Mean_NDSI=0.780095778129719, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8562845638242819, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8243532950227911, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8420764135462897, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8640916470970427, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8445930352900177, Elevation Range=945.0-995.0}, {Mean_NDSI=0.863129956293271, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8802366909644416, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8667782716177128, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8631013260371443, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8964931964874268, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-04-12,NDSI,Week 172: Apr 12 – Apr 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[{Mean_NDSI=0.8624414552503558, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8658551794511301, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9175328115622202, Elevation Range=745.0-795.0}, {Mean_NDSI=0.7296679360525948, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7894065482863064, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8642716371529812, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8401967670689238, Elevation Range=945.0-995.0}, {Mean_NDSI=0.857225638512828, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8755037588508505, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8653122809596527, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8665758497831298, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8705609967780216, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8828294632970825, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8647853726265478, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8728581809009295, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8754157945513725, Elevation Range=1395.0-1445.0}]",2023-04-19,NDSI,Week 173: Apr 19 – Apr 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[{Mean_NDSI=0.8587507605552673, Elevation Range=645.0-695.0}, {Mean_NDSI=0.878749214719843, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9170454283555348, Elevation Range=745.0-795.0}, {Mean_NDSI=0.837982004242284, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8471356285029444, Elevation Range=845.0-895.0}, {Mean_NDSI=0.864320000281205, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8461209592667032, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8622115386856927, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8774591935308356, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8678624815211857, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8688131979325923, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8715826354824934, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8848741391832514, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8655012193458532, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.872785439454212, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8751634061336517, Elevation Range=1395.0-1445.0}]",2023-04-26,NDSI,Week 174: Apr 26 – May 02,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[{Mean_NDSI=0.8459585011005402, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8711870756260184, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8587887026369572, Elevation Range=745.0-795.0}, {Mean_NDSI=0.6933843642473221, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7886292723317941, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8625873229941543, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8495498401053408, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8720539131380142, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8864751705518717, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8760051144032313, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8801669943623427, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8867798012294127, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8923913386190823, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8807396186541204, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8941066134266737, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9009653329849243, Elevation Range=1395.0-1445.0}]",2023-05-03,NDSI,Week 175: May 03 – May 09,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=0.709125816822052, Elevation Range=795.0-845.0}, {Mean_NDSI=0.709125816822052, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-05-10,NDSI,Week 176: May 10 – May 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=0.7082101702690125, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7082101702690125, Elevation Range=845.0-895.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=895.0-945.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-05-17,NDSI,Week 177: May 17 – May 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=0.9169540405273438, Elevation Range=895.0-945.0}, {Mean_NDSI=0.9169540405273438, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9090811165896329, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-05-24,NDSI,Week 178: May 24 – May 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=0.6650468128068107, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8461179633935293, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8466362357139587, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8827206821818101, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8865657498439153, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8951430611958787, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8922600225704472, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8944802260398865, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8981975268011224, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8993702180245343, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-05-31,NDSI,Week 179: May 31 – Jun 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=0.6692346539990656, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8434566375685901, Elevation Range=745.0-795.0}, {Mean_NDSI=0.843632161617279, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8790698600442786, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8792961181049616, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8563496519441474, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8664865007767311, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8885145888328553, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8930278820534275, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8946301703359566, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2023-06-07,NDSI,Week 180: Jun 07 – Jun 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
