system:index,Bins,Date,Index_Type,Week_Label,.geo
157,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-01-04,NDSI,Week 158: Jan 04 – Jan 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-01-11,NDSI,Week 159: Jan 11 – Jan 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-01-18,NDSI,Week 160: Jan 18 – Jan 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-01-25,NDSI,Week 161: Jan 25 – Jan 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-02-01,NDSI,Week 162: Feb 01 – Feb 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-02-08,NDSI,Week 163: Feb 08 – Feb 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-02-15,NDSI,Week 164: Feb 15 – Feb 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[{Mean_NDSI=0.8521450757980347, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-02-22,NDSI,Week 165: Feb 22 – Feb 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[{Mean_NDSI=0.8505850434303284, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=0.42200329899787903, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-03-01,NDSI,Week 166: Mar 01 – Mar 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[{Mean_NDSI=0.8557405569855504, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8392289876937866, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-03-08,NDSI,Week 167: Mar 08 – Mar 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-03-15,NDSI,Week 168: Mar 15 – Mar 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-03-22,NDSI,Week 169: Mar 22 – Mar 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-03-29,NDSI,Week 170: Mar 29 – Apr 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[{Mean_NDSI=0.7353525161743164, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7539983366422812, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7886012049131496, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7512106969952583, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8000849923455572, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8006299430155659, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8018099136890904, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8030859500169754, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8032722473144531, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-04-05,NDSI,Week 171: Apr 05 – Apr 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[{Mean_NDSI=0.737656364297457, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8479905178972005, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8817199648367732, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8884794194661375, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8777487673095271, Elevation Range=833.0-883.0}, {Mean_NDSI=0.876185404811627, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8700525105157765, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8619046787187894, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8596621666426445, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8588910074202404, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8498789480775973, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8368553494413694, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8284348696470261, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8409303076126996, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8452886343002319, Elevation Range=1383.0-1433.0}]",2023-04-12,NDSI,Week 172: Apr 12 – Apr 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[{Mean_NDSI=0.8363897980448187, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8800427382904458, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8964986912025578, Elevation Range=733.0-783.0}, {Mean_NDSI=0.9025890721798809, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8837409804568148, Elevation Range=833.0-883.0}, {Mean_NDSI=0.892073449172467, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8705499142577956, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8569608373589717, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8592838641108158, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8647542187053543, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8589025264688832, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.851285991993882, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8618699413202909, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.865615394821476, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8695073867113958, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8727426304612108, Elevation Range=1383.0-1433.0}]",2023-04-19,NDSI,Week 173: Apr 19 – Apr 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[{Mean_NDSI=0.8126594082870511, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8769674402432479, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8925523586410413, Elevation Range=733.0-783.0}, {Mean_NDSI=0.9017129861014381, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8933178621998287, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8926072954640958, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8708048709569202, Elevation Range=933.0-983.0}, {Mean_NDSI=0.858656977782028, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8602922299278342, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8647227448996859, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8577449277706957, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8497082658151986, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8613466786092364, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8650315706521728, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8694282174110413, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.872974088755987, Elevation Range=1383.0-1433.0}]",2023-04-26,NDSI,Week 174: Apr 26 – May 02,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[{Mean_NDSI=0.7695124750238423, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8673874510954203, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8734246574701061, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8689246577605461, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8497083025483748, Elevation Range=833.0-883.0}, {Mean_NDSI=0.885448160345288, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8712724499156809, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8604506857105846, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8598428454117301, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8755419719473481, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8873975938407622, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.869217153780068, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.867509051577723, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8741421590820229, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8809096868816786, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8891547492572239, Elevation Range=1383.0-1433.0}]",2023-05-03,NDSI,Week 175: May 03 – May 09,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=0.709125816822052, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-05-10,NDSI,Week 176: May 10 – May 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7082101702690125, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=933.0-983.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.7357171177864075, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-05-17,NDSI,Week 177: May 17 – May 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8026657700538635, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8368571738939028, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8583015939220786, Elevation Range=783.0-833.0}, {Mean_NDSI=0.9167939455794176, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9209750329614361, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9171403884222651, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9175692270328473, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9198235216193229, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9287520583010902, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9381415247917175, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-05-24,NDSI,Week 178: May 24 – May 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7882756598947589, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8349947159008313, Elevation Range=733.0-783.0}, {Mean_NDSI=0.841531077218802, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8760461729505787, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9012964693339247, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9116121781628068, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9170401074047992, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9194522580004627, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.916967056014321, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8983269415250639, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8989051689564342, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8965082031029922, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.89566570520401, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-05-31,NDSI,Week 179: May 31 – Jun 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7708752307710768, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8260216452762119, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8323742985382847, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8698609677361854, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9117156842626993, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8981131988908545, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8977080658141603, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9006736638383095, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9057750887685008, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8931116418140691, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8939947578268992, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8907197010822785, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.889568567276001, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2023-06-07,NDSI,Week 180: Jun 07 – Jun 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
